ID	activities_GSM1705375	activities_GSM1705377	deltas_GSM1705375	deltas_GSM1705377	zscores_GSM1705375	zscores_GSM1705377	combined.Zscore	regions_present_fraction	region	motif	standard_zscores_GSM1705375	pval_GSM1705375	corr_pval_GSM1705375	standard_zscores_GSM1705377	pval_GSM1705377	corr_pval_GSM1705377	combined.standard.Zscore	max.abs.standard.Zscore	significance-marker
u50to0.d0to0|RBMS1_M143_0.6	6.2287862	-6.2287862	2.8361012000000003	2.8361012000000003	2.19624967	-2.19624967	2.19624967	0.64293305	u50to0.d0to0	RBMS1_M143_0.6	1.10228864422479	0.135168102325108	1.0	-1.10228864422479	0.135168102325108	1.0	1.10228864422479	1.10228864422479	False
u25to0.d0to25|PCBP1_M177_0.6	16.2652688	-16.2652688	6.358071	6.358071	2.55820791	-2.55820791	2.55820791	0.45058448	u25to0.d0to25	PCBP1_M177_0.6	1.09903997148375	0.135875315686865	1.0	-1.09903997148375	0.135875315686865	1.0	1.09903997148375	1.09903997148375	False
u50to0.d0to0|RBM46_M052_0.6	17.6750146	-17.6750146	8.0924367	8.0924367	2.18413997	-2.18413997	2.18413997	0.79702444	u50to0.d0to0	RBM46_M052_0.6	1.09665780655884	0.136395503751673	1.0	-1.09665780655884	0.136395503751673	1.0	1.09665780655884	1.09665780655884	False
u50to0.d0to0|RBMS3_M164_0.6	6.4799315	-6.4799315	2.9711106	2.9711106	2.18097959	-2.18097959	2.18097959	0.72688629	u50to0.d0to0	RBMS3_M164_0.6	1.0951882749649302	0.136717080686492	1.0	-1.0951882749649302	0.136717080686492	1.0	1.0951882749649302	1.0951882749649302	False
u0to0.d0to50|RBMX_847	-3.7526399	3.7526399	6.656592	6.656592	-0.56374793	0.56374793	0.56374793	0.75026567	u0to0.d0to50	RBMX_847	-1.09162077462239	0.137499910474879	1.0	1.09162077462239	0.137499910474879	1.0	1.09162077462239	1.09162077462239	False
u50to0.d0to0|PCBP2_334	8.9253549	-8.9253549	4.1668642	4.1668642	2.14198364	-2.14198364	2.14198364	0.67800213	u50to0.d0to0	PCBP2_334	1.0770557147793298	0.140727687927427	1.0	-1.0770557147793298	0.140727687927427	1.0	1.0770557147793298	1.0770557147793298	False
u50to0.d0to0|SRP14_342	-6.5099446	6.5099446	2.6242997000000003	2.6242997000000003	-2.4806407000000004	2.4806407000000004	2.4806407000000004	0.52497343	u50to0.d0to0	SRP14_342	-1.07239862754263	0.141770512072505	1.0	1.07239862754263	0.141770512072505	1.0	1.07239862754263	1.07239862754263	False
u25to0.d0to25|RBM24_M175_0.6	11.643372	-11.643372	4.645689	4.645689	2.50627428	-2.50627428	2.50627428	0.5717321999999999	u25to0.d0to25	RBM24_M175_0.6	1.07194795670503	0.141871704194386	1.0	-1.07194795670503	0.141871704194386	1.0	1.07194795670503	1.07194795670503	False
u50to0.d0to0|RBMX_1361	16.9012383	-16.9012383	7.9340728	7.9340728	2.13020964	-2.13020964	2.13020964	0.79914984	u50to0.d0to0	RBMX_1361	1.07158097282215	0.141954141647762	1.0	-1.07158097282215	0.141954141647762	1.0	1.07158097282215	1.07158097282215	False
u50to0.d0to0|SF1_1206	-274.088561	274.088561	112.4169096	112.4169096	-2.43814353	2.43814353	2.43814353	0.27098831	u50to0.d0to0	SF1_1206	-1.05263805002771	0.146253455621091	1.0	1.05263805002771	0.146253455621091	1.0	1.05263805002771	1.05263805002771	False
u50to0.d0to0|SF1_1198	-20.726925100000006	20.726925100000006	8.5171859	8.5171859	-2.43354145	2.43354145	2.43354145	0.22422954	u50to0.d0to0	SF1_1198	-1.05049814851027	0.146744570878481	1.0	1.05049814851027	0.146744570878481	1.0	1.05049814851027	1.05049814851027	False
u50to0.d0to0|PCBP1_M177_0.6	11.4793227	-11.4793227	5.5144453	5.5144453	2.08168221	-2.08168221	2.08168221	0.41551541	u50to0.d0to0	PCBP1_M177_0.6	1.0490164104733	0.147085282805094	1.0	-1.0490164104733	0.147085282805094	1.0	1.0490164104733	1.0490164104733	False
u25to0.d0to25|SRSF1_1224	-86.87947779999998	86.87947779999998	55.860273	55.860273	-1.55529991	1.55529991	1.55529991	0.2805526	u25to0.d0to25	SRSF1_1224	-1.04683765447453	0.14758723019020098	1.0	1.04683765447453	0.14758723019020098	1.0	1.04683765447453	1.04683765447453	False
u50to0.d0to0|RBMS3_M055_0.6	7.867205800000002	-7.867205800000002	3.8020764	3.8020764	2.06918669	-2.06918669	2.06918669	0.66524973	u50to0.d0to0	RBMS3_M055_0.6	1.04320617201391	0.148426407780476	1.0	-1.04320617201391	0.148426407780476	1.0	1.04320617201391	1.04320617201391	False
u0to0.d0to50|RBFOX1_s92	96.3365015	-96.3365015	42.842335	42.842335	2.24862862	-2.24862862	2.24862862	0.36131775	u0to0.d0to50	RBFOX1_s92	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|RBMX_848	5.850047900000002	-5.850047900000002	2.601607	2.601607	2.24862862	-2.24862862	2.24862862	0.1455898	u0to0.d0to50	RBMX_848	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|RBMX_849	18.751067000000006	-18.751067000000006	8.33889	8.33889	2.24862862	-2.24862862	2.24862862	0.10520723	u0to0.d0to50	RBMX_849	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|PTBP1_992	17.68788	-17.68788	7.866074	7.866074	2.24862862	-2.24862862	2.24862862	0.17215728	u0to0.d0to50	PTBP1_992	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|RBFOX1_M298_0.6	39.4882928	-39.4882928	17.561056	17.561056	2.24862862	-2.24862862	2.24862862	0.31455898	u0to0.d0to50	RBFOX1_M298_0.6	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|RBFOX1_M159_0.6	36.3798805	-36.3798805	16.178697	16.178697	2.24862862	-2.24862862	2.24862862	0.39001063	u0to0.d0to50	RBFOX1_M159_0.6	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u0to0.d0to50|PUM1_419	17.178857	-17.178857	7.639703999999999	7.639703999999999	2.24862862	-2.24862862	2.24862862	0.30924548	u0to0.d0to50	PUM1_419	1.0394412076938	0.14929979382846	1.0	-1.0394412076938	0.14929979382846	1.0	1.0394412076938	1.0394412076938	False
u50to0.d0to0|SRP54_408	-120.0897547	120.0897547	49.83891660000001	49.83891660000001	-2.40955789	2.40955789	2.40955789	0.80021254	u50to0.d0to0	SRP54_408	-1.03934613541238	0.149321892761396	1.0	1.03934613541238	0.149321892761396	1.0	1.03934613541238	1.03934613541238	False
u25to0.d0to25|RBM6_M161_0.6	76.9061209	-76.9061209	31.599038	31.599038	2.4338121	-2.4338121	2.4338121	0.55472901	u25to0.d0to25	RBM6_M161_0.6	1.03414689308869	0.150533748425675	1.0	-1.03414689308869	0.150533748425675	1.0	1.03414689308869	1.03414689308869	False
u25to0.d0to25|RBM28_M047_0.6	59.2063635	-59.2063635	24.54192	24.54192	2.41245854	-2.41245854	2.41245854	0.46546227	u25to0.d0to25	RBM28_M047_0.6	1.02300746449303	0.153152158260637	1.0	-1.02300746449303	0.153152158260637	1.0	1.02300746449303	1.02300746449303	False
u50to0.d0to0|PTBP1_489	-73.5950437	73.5950437	31.0420787	31.0420787	-2.37081557	2.37081557	2.37081557	0.78852285	u50to0.d0to0	PTBP1_489	-1.02133150955688	0.15354870132042098	1.0	1.02133150955688	0.15354870132042098	1.0	1.02133150955688	1.02133150955688	False
u0to0.d0to50|RBMX_845	-1.8452593	1.8452593	3.942185	3.942185	-0.46808033	0.46808033	0.46808033	0.36131775	u0to0.d0to50	RBMX_845	-1.0191292068416	0.154070814959655	1.0	1.0191292068416	0.154070814959655	1.0	1.0191292068416	1.0191292068416	False
u25to0.d0to25|RBMS1_M143_0.6	-24.4498083	24.4498083	16.326837	16.326837	-1.4975227	1.4975227	1.4975227	0.59298618	u25to0.d0to25	RBMS1_M143_0.6	-1.01669724204442	0.154648739078393	1.0	1.01669724204442	0.154648739078393	1.0	1.01669724204442	1.01669724204442	False
u0to0.d0to50|RBMX_842	-1.76093	1.76093	3.797444	3.797444	-0.46371452	0.46371452	0.46371452	0.28586609999999996	u0to0.d0to50	RBMX_842	-1.01582103969271	0.15485730751207902	1.0	1.01582103969271	0.15485730751207902	1.0	1.01582103969271	1.01582103969271	False
u25to0.d0to25|RBMX_845	114.1907906	-114.1907906	47.72597800000001	47.72597800000001	2.39263386	-2.39263386	2.39263386	0.46121148	u25to0.d0to25	RBMX_845	1.01266560078077	0.155609956978957	1.0	-1.01266560078077	0.155609956978957	1.0	1.01266560078077	1.01266560078077	False
u0to0.d0to50|SRP68_347	-21.2605211	21.2605211	46.758595	46.758595	-0.45468691	0.45468691	0.45468691	0.48459086	u0to0.d0to50	SRP68_347	-1.00898042069303	0.156492012121115	1.0	1.00898042069303	0.156492012121115	1.0	1.00898042069303	1.00898042069303	False
u25to0.d0to25|SF1_1185	278.8419626	-278.8419626	117.214946	117.214946	2.37889426	-2.37889426	2.37889426	0.2879915	u25to0.d0to25	SF1_1185	1.00549811708564	0.15732852784012902	1.0	-1.00549811708564	0.15732852784012902	1.0	1.00549811708564	1.00549811708564	False
u0to0.d0to50|RBMS3_M055_0.6	21.2270087	-21.2270087	9.677271	9.677271	2.19349115	-2.19349115	2.19349115	0.5717321999999999	u0to0.d0to50	RBMS3_M055_0.6	0.9976611103174	0.15922185860084698	1.0	-0.9976611103174	0.15922185860084698	1.0	0.9976611103174	0.9976611103174	False
u0to0.d0to50|RBMY1A1_M246_0.6	8.759775900000001	-8.759775900000001	3.997844	3.997844	2.19112526	-2.19112526	2.19112526	0.66206164	u0to0.d0to50	RBMY1A1_M246_0.6	0.995868370922905	0.159657052470353	1.0	-0.995868370922905	0.159657052470353	1.0	0.995868370922905	0.995868370922905	False
u50to0.d0to0|SART3_M062_0.6	8.584487300000001	-8.584487300000001	4.3803385000000015	4.3803385000000015	1.95977717	-1.95977717	1.95977717	0.70031881	u50to0.d0to0	SART3_M062_0.6	0.992332306746429	0.16051772430890196	1.0	-0.992332306746429	0.16051772430890196	1.0	0.992332306746429	0.992332306746429	False
u25to0.d0to25|RBMY1A1_M246_0.6	534.6449805	-534.6449805	229.861254	229.861254	2.32594651	-2.32594651	2.32594651	0.7098831	u25to0.d0to25	RBMY1A1_M246_0.6	0.977877070270704	0.164067563557688	1.0	-0.977877070270704	0.164067563557688	1.0	0.977877070270704	0.977877070270704	False
u0to0.d0to50|SRP68_573	-44.5779101	44.5779101	109.37078	109.37078	-0.40758519	0.40758519	0.40758519	0.8597236999999999	u0to0.d0to50	SRP68_573	-0.973289366167028	0.16520475300397305	1.0	0.973289366167028	0.16520475300397305	1.0	0.973289366167028	0.973289366167028	False
u50to0.d0to0|SRP19_540	6.980256599999999	-6.980256599999999	3.6438473	3.6438473	1.91562822	-1.91562822	1.91562822	0.74707758	u50to0.d0to0	SRP19_540	0.9718036751063208	0.165574113602318	1.0	-0.9718036751063208	0.165574113602318	1.0	0.9718036751063208	0.9718036751063208	False
u0to0.d0to50|RBMX_526	-1.8380981	1.8380981	4.612644	4.612644	-0.39849123	0.39849123	0.39849123	0.68225292	u0to0.d0to50	RBMX_526	-0.966398470840546	0.16692241447956302	1.0	0.966398470840546	0.16692241447956302	1.0	0.966398470840546	0.966398470840546	False
u50to0.d0to0|SF1_1185	-315.2064609	315.2064609	140.1771988	140.1771988	-2.24862862	2.24862862	2.24862862	0.29330499	u50to0.d0to0	SF1_1185	-0.964516321703526	0.16739356472032998	1.0	0.964516321703526	0.16739356472032998	1.0	0.964516321703526	0.964516321703526	False
u50to0.d0to0|SF1_1200	-9.1483016	9.1483016	4.0683915	4.0683915	-2.24862862	2.24862862	2.24862862	0.25929862	u50to0.d0to0	SF1_1200	-0.964516321703526	0.16739356472032998	1.0	0.964516321703526	0.16739356472032998	1.0	0.964516321703526	0.964516321703526	False
u0to0.d0to50|SFPQ_s26	-2.4857897	2.4857897	6.319534	6.319534	-0.39335018	0.39335018	0.39335018	0.53453773	u0to0.d0to50	SFPQ_s26	-0.9625028700881548	0.16789853109078198	1.0	0.9625028700881548	0.16789853109078198	1.0	0.9625028700881548	0.9625028700881548	False
u0to0.d0to50|PTBP1_s12	6.0600295	-6.0600295	2.826107	2.826107	2.14430325	-2.14430325	2.14430325	0.49202976	u0to0.d0to50	PTBP1_s12	0.960389265023437	0.168429669429565	1.0	-0.960389265023437	0.168429669429565	1.0	0.960389265023437	0.960389265023437	False
u50to0.d0to0|RALY_M150_0.6	19.6331984	-19.6331984	10.4458701	10.4458701	1.87951777	-1.87951777	1.87951777	0.49840595	u50to0.d0to0	RALY_M150_0.6	0.955012831237814	0.169785604096347	1.0	-0.955012831237814	0.169785604096347	1.0	0.955012831237814	0.955012831237814	False
u50to0.d0to0|PCBP2_M043_0.6	-9.0915233	9.0915233	4.0824178999999985	4.0824178999999985	-2.22699475	2.22699475	2.22699475	0.46758767	u50to0.d0to0	PCBP2_M043_0.6	-0.9544568809199973	0.16992621282751094	1.0	0.9544568809199973	0.16992621282751094	1.0	0.9544568809199973	0.9544568809199973	False
u25to0.d0to25|RBFOX1_s92	87.1702938	-87.1702938	38.765981	38.765981	2.24862862	-2.24862862	2.24862862	0.33156217	u25to0.d0to25	RBFOX1_s92	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|RBMX_844	28.2538622	-28.2538622	12.56493	12.56493	2.24862862	-2.24862862	2.24862862	0.23910733	u25to0.d0to25	RBMX_844	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|SRSF1_1216	5.8103140999999985	-5.8103140999999985	2.583937	2.583937	2.24862862	-2.24862862	2.24862862	0.2805526	u25to0.d0to25	SRSF1_1216	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|RBFOX1_M159_0.6	32.6907497	-32.6907497	14.538083	14.538083	2.24862862	-2.24862862	2.24862862	0.35600425	u25to0.d0to25	RBFOX1_M159_0.6	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|RBFOX1_M298_0.6	36.0735725	-36.0735725	16.042476999999998	16.042476999999998	2.24862862	-2.24862862	2.24862862	0.26992561	u25to0.d0to25	RBFOX1_M298_0.6	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|PTBP1_8	137.792908	-137.792908	61.27864200000001	61.27864200000001	2.24862862	-2.24862862	2.24862862	0.33262487	u25to0.d0to25	PTBP1_8	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|SAMD4A_M061_0.6	352.3635091999999	-352.3635091999999	156.701514	156.701514	2.24862862	-2.24862862	2.24862862	0.36238045	u25to0.d0to25	SAMD4A_M061_0.6	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u25to0.d0to25|PCBP2_370	30.886797100000006	-30.886797100000006	13.735837	13.735837	2.24862862	-2.24862862	2.24862862	0.12646121	u25to0.d0to25	PCBP2_370	0.937542947303775	0.17423967147161598	1.0	-0.937542947303775	0.17423967147161598	1.0	0.937542947303775	0.937542947303775	False
u50to0.d0to0|PPIE_45	7.281558099999999	-7.281558099999999	3.9643588	3.9643588	1.83675556	-1.83675556	1.83675556	0.5706694999999999	u50to0.d0to0	PPIE_45	0.9351290139056492	0.17486090788913	1.0	-0.9351290139056492	0.17486090788913	1.0	0.9351290139056492	0.9351290139056492	False
u50to0.d0to0|RNASEL_563	9.545173599999998	-9.545173599999998	5.226089599999999	5.226089599999999	1.82644661	-1.82644661	1.82644661	0.72369819	u50to0.d0to0	RNASEL_563	0.930335499288737	0.17609870155606602	1.0	-0.930335499288737	0.17609870155606602	1.0	0.930335499288737	0.930335499288737	False
u0to0.d0to50|SF1_1204	-94.0512239	94.0512239	270.925382	270.925382	-0.34714807	0.34714807	0.34714807	0.24760893	u0to0.d0to50	SF1_1204	-0.927493489810186	0.17683518517610106	1.0	0.927493489810186	0.17683518517610106	1.0	0.927493489810186	0.927493489810186	False
u0to0.d0to50|RBMS1_M143_0.6	7.9541556	-7.9541556	3.796632	3.796632	2.09505568	-2.09505568	2.09505568	0.55897981	u0to0.d0to50	RBMS1_M143_0.6	0.923072205133838	0.17798478911297105	1.0	-0.923072205133838	0.17798478911297105	1.0	0.923072205133838	0.923072205133838	False
u0to0.d0to50|RBMX_1361	-3.0513406	3.0513406	9.326219	9.326219	-0.32717873	0.32717873	0.32717873	0.84909671	u0to0.d0to50	RBMX_1361	-0.91236183850768	0.180789135690119	1.0	0.91236183850768	0.180789135690119	1.0	0.91236183850768	0.91236183850768	False
u25to0.d0to25|RBM46_M052_0.6	18.5090165	-18.5090165	8.449121	8.449121	2.19064403	-2.19064403	2.19064403	0.81721573	u25to0.d0to25	RBM46_M052_0.6	0.9072943517556172	0.182125580132482	1.0	-0.9072943517556172	0.182125580132482	1.0	0.9072943517556172	0.9072943517556172	False
u0to0.d0to50|SNRNP70_M068_0.6	-1.6221306999999998	1.6221306999999998	5.065027	5.065027	-0.32026101	0.32026101	0.32026101	0.48140276	u0to0.d0to50	SNRNP70_M068_0.6	-0.907119976390636	0.18217167765895806	1.0	0.907119976390636	0.18217167765895806	1.0	0.907119976390636	0.907119976390636	False
u25to0.d0to25|PIWIL1_508	6.1529078	-6.1529078	2.885489	2.885489	2.13236258	-2.13236258	2.13236258	0.78320935	u25to0.d0to25	PIWIL1_508	0.876890894405825	0.190272951217914	1.0	-0.876890894405825	0.190272951217914	1.0	0.876890894405825	0.876890894405825	False
u0to0.d0to50|PIWIL1_508	-1.4595697	1.4595697	5.578945	5.578945	-0.26162108	0.26162108	0.26162108	0.76620616	u0to0.d0to50	PIWIL1_508	-0.8626859103091641	0.19415509057785	1.0	0.8626859103091641	0.19415509057785	1.0	0.8626859103091641	0.8626859103091641	False
u25to0.d0to25|RBMX_1361	-139.1205615	139.1205615	119.962194	119.962194	-1.15970338	1.15970338	1.15970338	0.84803401	u25to0.d0to25	RBMX_1361	-0.8404683512471591	0.200322919715996	1.0	0.8404683512471591	0.200322919715996	1.0	0.8404683512471591	0.8404683512471591	False
u50to0.d0to0|QKI_1139	-76.0848854	76.0848854	38.6232974	38.6232974	-1.96992206	1.96992206	1.96992206	0.61955367	u50to0.d0to0	QKI_1139	-0.8349217491050491	0.201880884119355	1.0	0.8349217491050491	0.201880884119355	1.0	0.8349217491050491	0.8349217491050491	False
u25to0.d0to25|SRP19_540	7.3444334000000016	-7.3444334000000016	3.598701	3.598701	2.04085701	-2.04085701	2.04085701	0.7183847	u25to0.d0to25	SRP19_540	0.8291555395928721	0.203508199777824	1.0	-0.8291555395928721	0.203508199777824	1.0	0.8291555395928721	0.8291555395928721	False
u25to0.d0to25|RBM5_M145_0.6	-8.2943616	8.2943616	7.526471000000001	7.526471000000001	-1.10202538	1.10202538	1.10202538	0.5674814	u25to0.d0to25	RBM5_M145_0.6	-0.8103796933118929	0.208860992603059	1.0	0.8103796933118929	0.208860992603059	1.0	0.8103796933118929	0.8103796933118929	False
u25to0.d0to25|PUM1_419	29.8191401	-29.8191401	15.035132	15.035132	1.98329754	-1.98329754	1.98329754	0.31137088	u25to0.d0to25	PUM1_419	0.7991287147417121	0.212107890517605	1.0	-0.7991287147417121	0.212107890517605	1.0	0.7991287147417121	0.7991287147417121	False
u50to0.d0to0|SRSF1_1223	-185.6885012	185.6885012	98.2622812	98.2622812	-1.88972308	1.88972308	1.88972308	0.20191286	u50to0.d0to0	SRSF1_1223	-0.7976303680340991	0.212542511380342	1.0	0.7976303680340991	0.212542511380342	1.0	0.7976303680340991	0.7976303680340991	False
u25to0.d0to25|RBM3_M048_0.6	-72.1590272	72.1590272	67.663098	67.663098	-1.06644581	1.06644581	1.06644581	0.77577046	u25to0.d0to25	RBM3_M048_0.6	-0.791819037408189	0.21423310012833305	1.0	0.791819037408189	0.21423310012833305	1.0	0.791819037408189	0.791819037408189	False
u0to0.d0to50|RBM28_M047_0.6	201.8761035	-201.8761035	107.610446	107.610446	1.87598984	-1.87598984	1.87598984	0.52391073	u0to0.d0to50	RBM28_M047_0.6	0.7570763383114659	0.224502064498952	1.0	-0.7570763383114659	0.224502064498952	1.0	0.7570763383114659	0.7570763383114659	False
u0to0.d0to50|QKI_1139	-0.3787291	0.3787291	3.388068	3.388068	-0.11178322	0.11178322	0.11178322	0.5642933000000001	u0to0.d0to50	QKI_1139	-0.749147142907048	0.226884261697037	1.0	0.749147142907048	0.226884261697037	1.0	0.749147142907048	0.749147142907048	False
u25to0.d0to25|RBMS3_M055_0.6	-5.667971400000001	5.667971400000001	6.065885	6.065885	-0.9344014	0.9344014	0.9344014	0.62167906	u25to0.d0to25	RBMS3_M055_0.6	-0.722935943598522	0.234859619763386	1.0	0.722935943598522	0.234859619763386	1.0	0.722935943598522	0.722935943598522	False
u0to0.d0to50|RBM5_M053_0.6	-1.3397209	1.3397209	18.409667	18.409667	-0.07277268	0.07277268	0.07277268	0.54941552	u0to0.d0to50	RBM5_M053_0.6	-0.7195871329917242	0.23588961829780106	1.0	0.7195871329917242	0.23588961829780106	1.0	0.7195871329917242	0.7195871329917242	False
u50to0.d0to0|PTBP1_s12	-6.072264700000002	6.072264700000002	3.6349905	3.6349905	-1.67050362	1.67050362	1.67050362	0.49202976	u50to0.d0to0	PTBP1_s12	-0.695696447914067	0.243309475257297	1.0	0.695696447914067	0.243309475257297	1.0	0.695696447914067	0.695696447914067	False
u50to0.d0to0|PIWIL1_508	7.810223	-7.810223	5.9952148	5.9952148	1.30274282	-1.30274282	1.30274282	0.79277365	u50to0.d0to0	PIWIL1_508	0.68682071142995	0.24609785825440306	1.0	-0.68682071142995	0.24609785825440306	1.0	0.68682071142995	0.68682071142995	False
u0to0.d0to50|SF1_1185	207.4082732	-207.4082732	117.991802	117.991802	1.75781936	-1.75781936	1.75781936	0.2805526	u0to0.d0to50	SF1_1185	0.6675333440207281	0.25221575919626704	1.0	-0.6675333440207281	0.25221575919626704	1.0	0.6675333440207281	0.6675333440207281	False
u25to0.d0to25|PTBP1_1000	-12.1149273	12.1149273	14.962305	14.962305	-0.80969657	0.80969657	0.80969657	0.32093518	u25to0.d0to25	PTBP1_1000	-0.65788165994192	0.255307088177537	1.0	0.65788165994192	0.255307088177537	1.0	0.65788165994192	0.65788165994192	False
u25to0.d0to25|PPIE_75	-2.6592451	2.6592451	3.307395	3.307395	-0.80403009	0.80403009	0.80403009	0.79702444	u25to0.d0to25	PPIE_75	-0.6549256493587329	0.256257812599052	1.0	0.6549256493587329	0.256257812599052	1.0	0.6549256493587329	0.6549256493587329	False
u25to0.d0to25|PTBP1_997	-18.1041062	18.1041062	22.9554	22.9554	-0.78866436	0.78866436	0.78866436	0.46227418	u25to0.d0to25	PTBP1_997	-0.646909868750951	0.258845139178897	1.0	0.646909868750951	0.258845139178897	1.0	0.646909868750951	0.646909868750951	False
u25to0.d0to25|SRP54_408	-68.6897255	68.6897255	89.562658	89.562658	-0.76694603	0.76694603	0.76694603	0.78533475	u25to0.d0to25	SRP54_408	-0.635580152008082	0.262525054752789	1.0	0.635580152008082	0.262525054752789	1.0	0.635580152008082	0.635580152008082	False
u25to0.d0to25|RBMS3_M164_0.6	-3.5594344	3.5594344	4.748497	4.748497	-0.74959185	0.74959185	0.74959185	0.70456961	u25to0.d0to25	RBMS3_M164_0.6	-0.6265270644223989	0.265484645367062	1.0	0.6265270644223989	0.265484645367062	1.0	0.6265270644223989	0.6265270644223989	False
u25to0.d0to25|PPIE_45	7.445869999999998	-7.445869999999998	4.570337	4.570337	1.62917305	-1.62917305	1.62917305	0.54835282	u25to0.d0to25	PPIE_45	0.6143939693256	0.269477509969265	1.0	-0.6143939693256	0.269477509969265	1.0	0.6143939693256	0.6143939693256	False
u0to0.d0to50|PTBP1_11	5.6963855	-5.6963855	3.4345190000000003	3.4345190000000003	1.65856852	-1.65856852	1.65856852	0.76939426	u0to0.d0to50	PTBP1_11	0.59232659695944	0.276815954486269	1.0	-0.59232659695944	0.276815954486269	1.0	0.59232659695944	0.59232659695944	False
u0to0.d0to50|RALY_M150_0.6	0.7830703	-0.7830703	6.434888	6.434888	0.12169137	-0.12169137	0.12169137	0.5685441	u0to0.d0to50	RALY_M150_0.6	-0.57223312953076	0.283582022935188	1.0	0.57223312953076	0.283582022935188	1.0	0.57223312953076	0.57223312953076	False
u0to0.d0to50|SFPQ_M168_0.6	9.3855395	-9.3855395	5.806578	5.806578	1.61636316	-1.61636316	1.61636316	0.89479277	u0to0.d0to50	SFPQ_M168_0.6	0.56034573076072	0.287621820244929	1.0	-0.56034573076072	0.287621820244929	1.0	0.56034573076072	0.56034573076072	False
u25to0.d0to25|SART3_M062_0.6	9.0760416	-9.0760416	6.100202	6.100202	1.48782637	-1.48782637	1.48782637	0.69819341	u25to0.d0to25	SART3_M062_0.6	0.540658196503978	0.294371598557647	1.0	-0.540658196503978	0.294371598557647	1.0	0.540658196503978	0.540658196503978	False
u25to0.d0to25|PTBP1_1340	-8.9051153	8.9051153	15.280435999999998	15.280435999999998	-0.58277889	0.58277889	0.58277889	0.33049947	u25to0.d0to25	PTBP1_1340	-0.539506396358159	0.294768742315601	1.0	0.539506396358159	0.294768742315601	1.0	0.539506396358159	0.539506396358159	False
u50to0.d0to0|SRP14_344	-60.39178670000001	60.39178670000001	47.64253529999999	47.64253529999999	-1.26760229	1.26760229	1.26760229	0.78002125	u50to0.d0to0	SRP14_344	-0.508353079818576	0.305602875747412	1.0	0.508353079818576	0.305602875747412	1.0	0.508353079818576	0.508353079818576	False
u0to0.d0to50|RBMX_844	24.5457417	-24.5457417	16.780435999999998	16.780435999999998	1.46275949	-1.46275949	1.46275949	0.19128587	u0to0.d0to50	RBMX_844	0.443953442721894	0.328538122362101	1.0	-0.443953442721894	0.328538122362101	1.0	0.443953442721894	0.443953442721894	False
u25to0.d0to25|RALY_M150_0.6	-7.933380099999999	7.933380099999999	21.850525	21.850525	-0.36307503	0.36307503	0.36307503	0.54197662	u25to0.d0to25	RALY_M150_0.6	-0.424894338197378	0.335456851102836	1.0	0.424894338197378	0.335456851102836	1.0	0.424894338197378	0.424894338197378	False
u25to0.d0to25|RBMX_843	-15.5511883	15.5511883	44.796989	44.796989	-0.34714807	0.34714807	0.34714807	0.19872476	u25to0.d0to25	RBMX_843	-0.4165857829182649	0.338490705049251	1.0	0.4165857829182649	0.338490705049251	1.0	0.4165857829182649	0.4165857829182649	False
u25to0.d0to25|RBM42_M142_0.6	-80.89598240000002	80.89598240000002	233.030194	233.030194	-0.34714807	0.34714807	0.34714807	0.46546227	u25to0.d0to25	RBM42_M142_0.6	-0.4165857829182649	0.338490705049251	1.0	0.4165857829182649	0.338490705049251	1.0	0.4165857829182649	0.4165857829182649	False
