ID	activities_GSM1705375	activities_GSM1705377	deltas_GSM1705375	deltas_GSM1705377	zscores_GSM1705375	zscores_GSM1705377	combined.Zscore	regions_present_fraction	region	motif	standard_zscores_GSM1705375	pval_GSM1705375	corr_pval_GSM1705375	standard_zscores_GSM1705377	pval_GSM1705377	corr_pval_GSM1705377	combined.standard.Zscore	max.abs.standard.Zscore	significance-marker
u25to0.d0to25|RBMX_849	3.613943197	-3.613943197	0.07975535	0.08028752	45.3128605	-45.0125163	45.1629381	0.1871658	u25to0.d0to25	RBMX_849	2.7067837677318503	0.0033969246162876897	0.339692461628769	-2.68373991754008	0.0036401858919694	0.36401858919694	2.6952864699559	2.7067837677318503	False
u25to0.d0to25|PUM1_545	-2.715144828	2.715144828	0.04016958	0.10773031	-67.5920642	25.2031663	51.0092478	0.27272729999999995	u25to0.d0to25	PUM1_545	-3.50853970108567	0.00022528698984211802	0.0225286989842118	1.17363171359421	0.12027128638378097	1.0	2.6160334700886803	3.50853970108567	True
u0to0.d0to50|RBM25_1143	3.27167651	-3.27167651	0.07063969	0.07579235	46.3149902	-43.1663136	44.76834229999999	0.1657754	u0to0.d0to50	RBM25_1143	2.85137305424684	0.00217654321614959	0.21765432161495896	-2.35576276672054	0.00924235922913492	0.924235922913492	2.6153342527822097	2.85137305424684	False
u50to0.d0to0|PCBP2_334	0.975952483	-0.975952483	0.03070202	0.02405273	31.78788648	-40.57553989	36.44752504	0.69518717	u50to0.d0to0	PCBP2_334	2.46453028710666	0.00685964841308046	0.685964841308046	-2.7553520043768	0.0029314510817722	0.29314510817721995	2.6139887341082098	2.7553520043768	False
u50to0.d0to0|RBMS3_M164_0.6	-1.281453416	1.281453416	0.02826696	0.03033331	-45.33396031	42.24574341	43.81706741	0.42780749	u50to0.d0to0	RBMS3_M164_0.6	-2.899203745811	0.00187055850531329	0.187055850531329	2.28190767339045	0.01124739586038	1.0	2.6088776312432502	2.899203745811	False
u50to0.d0to0|SRP14_344	1.309463832	-1.309463832	0.03390882	0.04117143	38.61720297	-31.80516153	35.37553297	0.75935829	u50to0.d0to0	SRP14_344	2.93950124285572	0.00164370476107774	0.16437047610777406	-2.22193026166408	0.013144009464356	1.0	2.60553657088602	2.93950124285572	False
u25to0.d0to25|RBMY1A1_M246_0.6	4.127322649	-4.127322649	0.09101961	0.09913306	45.3454209	-41.6341704	43.5293656	0.7219251	u25to0.d0to25	RBMY1A1_M246_0.6	2.70857619103678	0.00337862974681416	0.337862974681416	-2.4981469680410897	0.00624222115869212	0.624222115869212	2.6054868313411403	2.70857619103678	False
u25to0.d0to25|SRSF1_1223	5.062290471	-5.062290471	0.54502005	0.08213284	9.2882647	-61.63540079999999	44.074905	0.23529410000000006	u25to0.d0to25	SRSF1_1223	0.7236593263016591	0.234637454811882	1.0	-3.59693538504269	0.000160994213572791	0.0160994213572791	2.59438113860662	3.59693538504269	True
u50to0.d0to0|SRSF1_1216	-2.212572671	2.212572671	0.05795714	0.04495325	-38.17601227	49.21941619	44.04519748	0.29411765	u50to0.d0to0	SRSF1_1216	-2.40137685102011	0.00816675289084131	0.816675289084131	2.70605228092319	0.0034044162847668	0.34044162847668	2.55825426098588	2.70605228092319	False
u0to0.d0to50|RBFOX1_M298_0.6	-9.19239404	9.19239404	0.19403589	0.31004797	-47.3747103	29.6482961	39.518253	0.21390370000000006	u0to0.d0to50	RBFOX1_M298_0.6	-3.0767184722707404	0.001046464340107	0.1046464340107	1.7114628659427802	0.0434978502845046	1.0	2.48950815414542	3.0767184722707404	False
u25to0.d0to25|PTBP1_11	1.088063438	-1.088063438	0.02407946	0.03037118	45.1863664	-35.8255265	40.77545870000001	0.8128342	u25to0.d0to25	PTBP1_11	2.6998203713123705	0.00346884615588162	0.346884615588162	-2.1790430675227	0.0146642344925961	1.0	2.4532894985582097	2.6998203713123705	False
u0to0.d0to50|RBM4_s102	1.66445976	-1.66445976	0.04011516	0.03859699	41.4920403	-43.1240795	42.3159287	0.34759359999999995	u0to0.d0to50	RBM4_s102	2.54620729661899	0.005445024865987621	0.5445024865987621	-2.35340368500878	0.00930121319105883	0.9301213191058828	2.45170150119959	2.54620729661899	False
u0to0.d0to50|SF1_1201	-3.34743478	3.34743478	0.08138743	0.09081074	-41.12963060000001	36.8616636	39.05399310000001	0.197861	u0to0.d0to50	SF1_1201	-2.68156933790034	0.00366388634784919	0.366388634784919	2.11438191357205	0.0172413305785065	1.0	2.41468683170384	2.68156933790034	False
u0to0.d0to50|SRP68_573	2.37355654	-2.37355654	0.04738513	0.11283794	50.09075120000001	-21.0350925	38.4158722	0.7540107	u0to0.d0to50	SRP68_573	3.09027932324762	0.0009998417007573948	0.0999841700757396	-1.1195730774409298	0.131447866816207	1.0	2.32414179552607	3.09027932324762	False
u50to0.d0to0|RALY_M150_0.6	-0.8389186	0.8389186	0.02185906	0.02072551	-38.37852703	40.47758015	39.44201968	0.6631016	u50to0.d0to0	RALY_M150_0.6	-2.41546151516642	0.007857641561823371	0.7857641561823371	2.1743665059704096	0.0148388107090201	1.0	2.29807789614887	2.41546151516642	False
u25to0.d0to25|RBM3_M048_0.6	2.478091478	-2.478091478	0.06526583	0.07208149	37.9692037	-34.3790245	36.2186261	0.6737968000000001	u25to0.d0to25	RBM3_M048_0.6	2.30252148619488	0.0106528905779279	1.0	-2.09957797407677	0.0178829910078204	1.0	2.2033874901634305	2.30252148619488	False
u50to0.d0to0|RBMS1_M143_0.6	-3.591441695	3.591441695	0.09480911	0.09689998	-37.88076685	37.06339122	37.47430764	0.42245989	u50to0.d0to0	RBMS1_M143_0.6	-2.38084287818063	0.008636538835519141	0.8636538835519141	1.9667126814447504	0.024608172029257	1.0	2.18361759265891	2.38084287818063	False
u25to0.d0to25|SF1_1203	-19.912829451	19.912829451	0.44956874	0.4711772	-44.2931808	42.2618695	43.2894414	0.2459893	u25to0.d0to25	SF1_1203	-2.22595528611849	0.0130085882990538	1.0	2.11076933514914	0.0173960715405894	1.0	2.16912702740121	2.22595528611849	False
u50to0.d0to0|PCBP1_M177_0.6	1.113159203	-1.113159203	0.04842385	0.03161527	22.98783161	-35.20953881	29.73341576	0.60427807	u50to0.d0to0	PCBP1_M177_0.6	1.85249678736062	0.0319772592304106	1.0	-2.42898733343552	0.00757053065120255	0.757053065120255	2.16006062567369	2.42898733343552	False
u25to0.d0to25|PCBP2_M043_0.6	1.261765103	-1.261765103	0.03545235	0.03665816	35.59044570000001	-34.4197622	35.0099975	0.7005348000000001	u25to0.d0to25	PCBP2_M043_0.6	2.17157281001161	0.0149439498709542	1.0	-2.10181594204174	0.0177847010465181	1.0	2.13697902696804	2.17157281001161	False
u25to0.d0to25|RBM41_M051_0.6	0.975027655	-0.975027655	0.03139001	0.02545528	31.061722	-38.3035561	34.87114129999999	0.5026738000000001	u25to0.d0to25	RBM41_M051_0.6	1.92227028604119	0.0272858784138151	1.0	-2.31517620368552	0.0103016454962306	1.0	2.12781154084526	2.31517620368552	False
u50to0.d0to0|SF1_1205	-17.623443657	17.623443657	0.44441974	0.56538708	-39.65495274	31.1705809	35.66595288	0.12299465	u50to0.d0to0	SF1_1205	-2.50423542692012	0.0061358173733545105	0.6135817373354511	1.60830703218494	0.0538839756406995	1.0	2.10450072264389	2.50423542692012	False
u0to0.d0to50|SRP19_540	0.75240417	-0.75240417	0.02003325	0.02174337	37.5577775	-34.603843299999994	36.11102750000001	0.9144385	u0to0.d0to50	SRP19_540	2.2972720364644	0.010801627983507	1.0	-1.8774865138289696	0.0302257220037997	1.0	2.09790543389484	2.2972720364644	False
u25to0.d0to25|RBM4_s102	-4.624561084	4.624561084	0.25633913	0.08271672	-18.0407928	55.9084179	41.5404706	0.23529410000000006	u25to0.d0to25	RBM4_s102	-0.7807828662045241	0.21746510647897	1.0	2.8604566800822697	0.00211515671754417	0.21151567175441705	2.09664425961891	2.8604566800822697	False
u25to0.d0to25|SF1_1204	2.437481692	-2.437481692	0.08392338	0.06452161	29.0441315	-37.7777549	33.695106	0.2406417	u25to0.d0to25	SF1_1204	1.81120358440321	0.0350546717872409	1.0	-2.2862907673072903	0.0111186268288904	1.0	2.06247229033866	2.2862907673072903	False
u0to0.d0to50|RBMS3_M055_0.6	1.53622843	-1.53622843	0.09055064	0.03138655	16.9654064	-48.9454341	36.6297729	0.4278075	u0to0.d0to50	RBMS3_M055_0.6	0.9943170694046508	0.16003426405093302	1.0	-2.67856868614649	0.00369687829899593	0.369687829899592	2.02032134089035	2.67856868614649	False
u0to0.d0to50|RBMY1A1_M246_0.6	-2.0962986	2.0962986	0.07088376	0.05784005	-29.5737509	36.2430317	33.076911100000004	0.7647059	u0to0.d0to50	RBMY1A1_M246_0.6	-1.9503863779225	0.0255650421156592	1.0	2.07982682179541	0.0187707100043403	1.0	2.01614565840929	2.07982682179541	False
u0to0.d0to50|RBFOX1_s92	-8.83170684	8.83170684	0.25475374	0.29763687	-34.66762420000001	29.6727583	32.2669859	0.2887701	u0to0.d0to50	RBFOX1_s92	-2.27269445432503	0.0115222995429392	1.0	1.71282925776005	0.0433719779238324	1.0	2.01232752664155	2.27269445432503	False
u0to0.d0to50|RBFOX1_M159_0.6	-8.59622939	8.59622939	0.24476802	0.3078838	-35.119904299999995	27.920369300000004	31.7250272	0.34759359999999995	u0to0.d0to50	RBFOX1_M159_0.6	-2.30131187773565	0.0106870044300478	1.0	1.6149455845719	0.0531612397018165	1.0	1.9879745470874897	2.30131187773565	False
u50to0.d0to0|SF1_1203	1.830813574	-1.830813574	0.05898599	0.10048108	31.03811096	-18.2204815	25.44946245	0.25133690000000003	u50to0.d0to0	SF1_1203	2.41238427866597	0.00792428380965772	0.792428380965772	-1.3956986672728202	0.08140262790926202	1.0	1.97073243716414	2.41238427866597	False
u50to0.d0to0|SRP14_342	0.748363791	-0.748363791	0.02827221	0.02964334	26.46994029	-25.24559899	25.86501505	0.68449198	u50to0.d0to0	SRP14_342	2.09467336391604	0.0181000193008494	1.0	-1.82297218506863	0.0341538018775549	1.0	1.96352795867964	2.09467336391604	False
u25to0.d0to25|RBMS3_M055_0.6	-3.3566301860000003	3.3566301860000003	0.07422651	0.10311504	-45.2214445	32.5522849	39.3994308	0.4331551	u25to0.d0to25	RBMS3_M055_0.6	-2.27705544118428	0.0113914575524323	1.0	1.57736319567599	0.0573559894497543	1.0	1.95870571210942	2.27705544118428	False
u25to0.d0to25|SRSF1_1224	-2.355211778	2.355211778	0.05894293	0.06494152	-39.9574926	36.2666581	38.1567275	0.368984	u25to0.d0to25	SRSF1_1224	-1.98727920804185	0.0234457322268052	1.0	1.781416154767	0.0374222455230627	1.0	1.8871568783729	1.98727920804185	False
u25to0.d0to25|PCBP1_M177_0.6	1.581292046	-1.581292046	0.06034228	0.04801441	26.2053766	-32.933699600000004	29.7602951	0.5721925	u25to0.d0to25	PCBP1_M177_0.6	1.65493245629191	0.0489690998521212	1.0	-2.02017754584491	0.0216824872561752	1.0	1.8466075316136297	2.02017754584491	False
u25to0.d0to25|RALY_M150_0.6	-0.746398146	0.746398146	0.01937992	0.02111163	-38.5140006	35.3548314	36.9681779	0.6149733000000001	u25to0.d0to25	RALY_M150_0.6	-1.90781615779413	0.0282074908278184	1.0	1.7313240056223798	0.0416969961073409	1.0	1.82170871771322	1.90781615779413	False
u50to0.d0to0|PPIE_75	-0.6645854529999999	0.6645854529999999	0.02000114	0.02215122	-33.22737371	30.00220845	31.65589104	0.54010695	u50to0.d0to0	PPIE_75	-2.05720484055002	0.0198332630651398	1.0	1.53724564317361	0.0621165834785173	1.0	1.8159317062376896	2.05720484055002	False
u25to0.d0to25|RBFOX1_M298_0.6	-4.719003175	4.719003175	0.16062371	0.11049515	-29.3792441	42.7077865	36.6544336	0.2085561	u25to0.d0to25	RBFOX1_M298_0.6	-1.4049553073286498	0.0800172843035385	1.0	2.13526624982616	0.0163696340486449	1.0	1.80738227462228	2.13526624982616	False
u50to0.d0to0|RBFOX1_M159_0.6	4.816004182	-4.816004182	0.20351592	0.21701658	23.66401739	-22.19187188	22.93975694	0.29946524	u50to0.d0to0	RBFOX1_M159_0.6	1.89952471565487	0.0287477600698048	1.0	-1.6372419497330002	0.0507899624836561	1.0	1.77323931652629	1.89952471565487	False
u50to0.d0to0|PIWIL1_508	-1.35012442	1.35012442	0.04309813	0.04441234	-31.32675043	30.39975751	30.86673411	0.80748663	u50to0.d0to0	PIWIL1_508	-1.92501871956085	0.0271135081897105	1.0	1.5614249093003898	0.0592117642084986	1.0	1.75267578548393	1.92501871956085	False
u25to0.d0to25|SF1_1201	-2.454503667	2.454503667	0.06053007	0.08223225	-40.5501568	29.8484304	35.60367960000001	0.2673797	u25to0.d0to25	SF1_1201	-2.01990488598438	0.0216966271945974	1.0	1.42882413350621	0.0765273936391194	1.0	1.74950766687565	2.01990488598438	False
u25to0.d0to25|SRP54_408	0.798692057	-0.798692057	0.02782705	0.02958099	28.702004100000003	-27.000184	27.8640896	0.8716578000000001	u25to0.d0to25	SRP54_408	1.7923697517409398	0.0365368783986871	1.0	-1.6942136884725	0.0451123423183707	1.0	1.74398241808274	1.7923697517409398	False
u0to0.d0to50|PIWIL1_508	1.11130505	-1.11130505	0.03855646	0.03729139	28.822798	-29.8005785	29.3157651	0.9144385	u0to0.d0to50	PIWIL1_508	1.74457779492123	0.0405291944156208	1.0	-1.60918923399023	0.0537874848978764	1.0	1.67824933685705	1.74457779492123	False
u50to0.d0to0|RBM42_M142_0.6	-0.7366501109999999	0.7366501109999999	0.02260357	0.02900936	-32.58999237	25.39352966	29.2141999	0.34759358	u50to0.d0to0	RBM42_M142_0.6	-2.0128757155666204	0.0220638529615598	1.0	1.25694194692977	0.104387328882998	1.0	1.6780303489909598	2.0128757155666204	False
u0to0.d0to50|RBM42_M142_0.6	2.23290494	-2.23290494	0.06598003	0.10832258	33.8421331	-20.6134759	28.0196838	0.4652406	u0to0.d0to50	RBM42_M142_0.6	2.06216956558829	0.0195957975759112	1.0	-1.09602272333285	0.136534415181809	1.0	1.65133417685527	2.06216956558829	False
u0to0.d0to50|SF1_1198	-1.70956163	1.70956163	0.09411961	0.05105243	-18.1637137	33.486388500000004	26.9375083	0.2673797	u0to0.d0to50	SF1_1198	-1.22843140868263	0.109642531662214	1.0	1.92584824621366	0.027061662607063	1.0	1.61522988971883	1.92584824621366	False
u25to0.d0to25|PUM1_419	1.393019416	-1.393019416	0.07043861	0.04597006	19.7763601	-30.3027572	25.5867301	0.2780749	u25to0.d0to25	PUM1_419	1.30102037282842	0.0966257406841496	1.0	-1.8756439858036	0.0303520911164009	1.0	1.6141087900132098	1.8756439858036	False
u50to0.d0to0|RBMY1A1_410	11.48219709	-11.48219709	0.58057661	0.55361009	19.77723002	-20.74058491	20.26463286	0.18181818	u50to0.d0to0	RBMY1A1_410	1.6292032106220502	0.051635003766043	1.0	-1.54897346313676	0.0606940497042337	1.0	1.58959458526429	1.6292032106220502	False
u50to0.d0to0|SRSF1_1234	-1.068597475	1.068597475	0.03443172	0.04389071	-31.03526361	24.34677803	27.89223179	0.20855615	u50to0.d0to0	SRSF1_1234	-1.90474615294508	0.0284065382302556	1.0	1.1932776378495	0.116380328681366	1.0	1.5893346765472	1.90474615294508	False
u25to0.d0to25|RBMY1A1_410	1.084068784	-1.084068784	0.04372413	0.04554719	24.7933747	-23.8010048	24.3022556	0.3315508	u25to0.d0to25	RBMY1A1_410	1.5772029102122802	0.0573744217933851	1.0	-1.51846344818366	0.0644488036311625	1.0	1.54811179561618	1.5772029102122802	False
u0to0.d0to50|SAMD4A_M061_0.6	-0.41432536	0.41432536	0.0166352	0.01691734	-24.9065457	24.49116	24.699726100000003	0.6203209	u0to0.d0to50	SAMD4A_M061_0.6	-1.6550751596030602	0.0489546264823418	1.0	1.42339929980582	0.0773102176779861	1.0	1.54358986628942	1.6550751596030602	False
u25to0.d0to25|SRP19_540	0.732820384	-0.732820384	0.02936209	0.03297385	24.9580436	-22.2242905	23.6307324	0.8823529	u25to0.d0to25	SRP19_540	1.5862677980502	0.0563392869364682	1.0	-1.43184500646216	0.0760940918315887	1.0	1.5110303851447902	1.5862677980502	False
u50to0.d0to0|RNASEL_563	-0.531739002	0.531739002	0.02113039	0.0182362	-25.16465177	29.15842505	27.23484395	0.61497326	u50to0.d0to0	RNASEL_563	-1.4964519816968402	0.06726795609082499	1.0	1.4859260314961	0.0686493436129166	1.0	1.4911982940913897	1.4964519816968402	False
u25to0.d0to25|RBM6_M161_0.6	1.254414571	-1.254414571	0.05999067	0.04955849	20.9101617	-25.3117994	23.2155342	0.5454545	u25to0.d0to25	RBM6_M161_0.6	1.36343522065005	0.0863726936456146	1.0	-1.60146052255107	0.0546374785157652	1.0	1.48721743638894	1.60146052255107	False
u0to0.d0to50|RBM5_M145_0.6	0.99766764	-0.99766764	0.03712791	0.03994013	26.8710976	-24.9790777	25.9423419	0.7967914	u0to0.d0to50	RBM5_M145_0.6	1.6210865409008202	0.0524995400317547	1.0	-1.33987334089595	0.090143263289372	1.0	1.48714191366081	1.6210865409008202	False
u50to0.d0to0|RC3H1_531	0.7160719329999999	-0.7160719329999999	0.03746552	0.04043005	19.11282283	-17.71137833	18.42542969	0.8342245999999999	u50to0.d0to0	RC3H1_531	1.58299446945404	0.0567113624741146	1.0	-1.3647345869316	0.0861682423745403	1.0	1.4778991817931002	1.58299446945404	False
u50to0.d0to0|RBFOX1_M298_0.6	2.547691333	-2.547691333	0.12286034	0.16591312	20.73648302	-15.35557519	18.24548461	0.22994652	u50to0.d0to0	RBFOX1_M298_0.6	1.69591813222252	0.0449506926320797	1.0	-1.2214526708220002	0.110957337575398	1.0	1.47785062476884	1.69591813222252	False
u50to0.d0to0|RBMX_526	-1.17361953	1.17361953	0.05094461	0.03853945	-23.03716707	30.45242066	27.00056472	0.52941176	u50to0.d0to0	RBMX_526	-1.3484879149003797	0.0887507522758006	1.0	1.56462792610271	0.0588350884773132	1.0	1.46056157072765	1.56462792610271	False
u25to0.d0to25|SRSF1_126	1.663802305	-1.663802305	0.06052239	0.09933846	27.4906924	-16.7488225	22.7624826	0.4331551	u25to0.d0to25	SRSF1_126	1.72568803650959	0.0422017757373401	1.0	-1.13104447090796	0.129018187159552	1.0	1.45898265831431	1.72568803650959	False
u25to0.d0to25|RBMS1_M143_0.6	-5.637440527000001	5.637440527000001	0.18004183	0.19550501	-31.3118368	28.8352738	30.0990377	0.4117647	u25to0.d0to25	RBMS1_M143_0.6	-1.51134294981539	0.0653505482467896	1.0	1.37316532080193	0.0848504789950534	1.0	1.44390798013754	1.51134294981539	False
u50to0.d0to0|PCBP2_M043_0.6	0.459119955	-0.459119955	0.0282312	0.02308055	16.26285576	-19.89207438	18.1683117	0.72192513	u50to0.d0to0	PCBP2_M043_0.6	1.38478260080315	0.0830594763690948	1.0	-1.4973663434614	0.0671489803889507	1.0	1.44217350170118	1.4973663434614	False
u0to0.d0to50|SF1_1206	-2.40104365	2.40104365	0.13160159	0.08893813	-18.2447923	26.996786199999995	23.0401705	0.2620321	u0to0.d0to50	SF1_1206	-1.23356154955273	0.108683164113461	1.0	1.56335674994529	0.0589843535007189	1.0	1.4081474397474198	1.56335674994529	False
u0to0.d0to50|RBMS1_M143_0.6	1.36352947	-1.36352947	0.07727739	0.0443834	17.644610399999994	-30.7216125	25.051444600000004	0.4171123	u0to0.d0to50	RBMS1_M143_0.6	1.03729280158961	0.149799709767801	1.0	-1.66063568283873	0.048393318967301	1.0	1.38450121476055	1.66063568283873	False
u50to0.d0to0|RBMX_845	-0.950403463	0.950403463	0.04597938	0.03160401	-20.67021071	30.07224375	25.80307593	0.19786096	u50to0.d0to0	RBMX_845	-1.18386887488785	0.118232486376512	1.0	1.54150524865971	0.0615969332506087	1.0	1.3743696636228702	1.54150524865971	False
u0to0.d0to50|QKI_1139	-1.16577098	1.16577098	0.05637535	0.05051207	-20.678735	23.0790568	21.9117884	0.3529412	u0to0.d0to50	QKI_1139	-1.38756604544605	0.0826346134145378	1.0	1.34452306391485	0.0893896516919419	1.0	1.36621407544238	1.38756604544605	False
u25to0.d0to25|PCBP2_334	0.581307865	-0.581307865	0.0274621	0.02806985	21.1676392	-20.70933	20.9397385	0.8128342	u25to0.d0to25	PCBP2_334	1.37760914577063	0.084161997842083	1.0	-1.34861907404077	0.0887296754401338	1.0	1.36319117613368	1.37760914577063	False
u0to0.d0to50|SRSF1_126	-0.8081108	0.8081108	0.03451795	0.04216781	-23.4113227	19.1641625	21.3934003	0.4385027	u0to0.d0to50	SRSF1_126	-1.5604669075833602	0.0593247921465409	1.0	1.125847738843	0.130114986719013	1.0	1.3606230375678403	1.5604669075833602	False
u25to0.d0to25|SAMD4A_M061_0.6	-0.726116199	0.726116199	0.02380845	0.02762303	-30.4982519	26.2866252	28.4704235	0.5026738000000001	u25to0.d0to25	SAMD4A_M061_0.6	-1.4665557685982498	0.0712484699257686	1.0	1.23315265634668	0.108759407494888	1.0	1.35488953355314	1.4665557685982498	False
u50to0.d0to0|SF1_1198	0.927781552	-0.927781552	0.05430128	0.05882144	17.08581358	-15.77284707	16.44244098	0.23529412	u50to0.d0to0	SF1_1198	1.4420183524159098	0.0746485981793748	1.0	-1.24683149534681	0.106229644744123	1.0	1.3479624821361005	1.4420183524159098	False
u25to0.d0to25|SRSF1_167	-1.2832154340000002	1.2832154340000002	0.04166301	0.05006807	-30.7998709	25.6294167	28.3328347	0.3048128	u25to0.d0to25	SRSF1_167	-1.48315964707674	0.0690159998086602	1.0	1.19704822312366	0.115643879657919	1.0	1.34771788353504	1.48315964707674	False
u25to0.d0to25|SF1_1185	-1.166443586	1.166443586	0.0371231	0.04806419	-31.4209609	24.2684518	28.073426399999995	0.2834225	u25to0.d0to25	SF1_1185	-1.51735014198655	0.0645891523869941	1.0	1.12228219932616	0.13087123613533902	1.0	1.33451653948368	1.51735014198655	False
u50to0.d0to0|RBMY1A1_M246_0.6	-0.70893292	0.70893292	0.02837367	0.03004298	-24.98558985	23.59729064	24.30135619	0.68449198	u50to0.d0to0	RBMY1A1_M246_0.6	-1.4839984350783402	0.0689046678773587	1.0	1.1476931883189698	0.12554762208526102	1.0	1.32654645788015	1.4839984350783402	False
u50to0.d0to0|RBMX_1361	0.425964923	-0.425964923	0.02595561	0.02706747	16.41128558	-15.73715419	16.07775352	0.79679144	u50to0.d0to0	RBMX_1361	1.3951057207772	0.0814919806582312	1.0	-1.24466062455076	0.10662826276084697	1.0	1.32202496997076	1.3951057207772	False
u25to0.d0to25|PIWIL1_508	-1.235986834	1.235986834	0.04363541	0.04541951	-28.325319	27.212685200000006	27.7745741	0.7486630999999999	u25to0.d0to25	PIWIL1_508	-1.34693759529517	0.0890001660095742	1.0	1.2840267266463	0.0995663020173286	1.0	1.31585818391678	1.34693759529517	False
u0to0.d0to50|PTBP1_M227_0.6	0.66563284	-0.66563284	0.0265262	0.03260356	25.0934094	-20.4159575	22.8745548	0.5347594	u0to0.d0to50	PTBP1_M227_0.6	1.50860567802081	0.0656997911437684	1.0	-1.08498988386955	0.138963067879905	1.0	1.31398138111921	1.50860567802081	False
u0to0.d0to50|RBM5_1152	-1.07477123	1.07477123	0.05303114	0.04981685	-20.2667956	21.5744506	20.9308376	0.144385	u0to0.d0to50	RBM5_1152	-1.3615011263189098	0.0866776889217349	1.0	1.2604798625721898	0.10374815391525803	1.0	1.31196318563397	1.3615011263189098	False
u0to0.d0to50|PPRC1_M044_0.6	1.76456298	-1.76456298	0.07554561	0.07942778	23.3575861	-22.2159426	22.7939129	0.4598930000000001	u0to0.d0to50	PPRC1_M044_0.6	1.39877376115753	0.0809404185096889	1.0	-1.18553214547467	0.117903556350942	1.0	1.29654434996582	1.39877376115753	False
u50to0.d0to0|PTBP1_11	0.517572194	-0.517572194	0.03237235	0.03468524	15.98809465	-14.92197449	15.46422473	0.82352941	u50to0.d0to0	PTBP1_11	1.36567328771004	0.0860207660912074	1.0	-1.1950807138161	0.116027748194306	1.0	1.28321499393125	1.36567328771004	False
